fips,name,state,price_current,price_prior,growth_pct,period_current,period_prior,homes_sold_current_3mo
01001,Autauga County,AL,290340,287741,0.9,2026-03-31,2025-03-28,162
01003,Baldwin County,AL,381793,391341,-2.44,2026-03-31,2025-03-28,1557
01009,Blount County,AL,253222,253412,-0.07,2026-03-31,2025-03-28,108
01015,Calhoun County,AL,197441,183346,7.69,2026-03-31,2025-03-28,225
01017,Chambers County,AL,198587,195279,1.69,2026-03-31,2025-03-28,60
01019,Cherokee County,AL,307041,278515,10.24,2026-03-31,2025-03-28,49
01021,Chilton County,AL,246544,245701,0.34,2026-03-31,2025-03-28,79
01031,Coffee County,AL,266916,226400,17.9,2026-03-31,2025-03-28,171
01033,Colbert County,AL,222038,219416,1.19,2026-03-31,2025-03-28,141
01039,Covington County,AL,193900,202328,-4.17,2026-03-31,2025-03-28,75
01043,Cullman County,AL,256613,241735,6.15,2026-03-31,2025-03-28,222
01045,Dale County,AL,207562,196131,5.83,2026-03-31,2025-03-28,97
01047,Dallas County,AL,186355,91343,104.02,2026-03-31,2025-03-28,31
01049,DeKalb County,AL,234674,240405,-2.38,2026-03-31,2025-03-28,127
01051,Elmore County,AL,301092,288102,4.51,2026-03-31,2025-03-28,274
01053,Escambia County,AL,187920,201236,-6.62,2026-03-31,2025-03-28,50
01055,Etowah County,AL,230673,197106,17.03,2026-03-31,2025-03-28,208
01059,Franklin County,AL,200062,175167,14.21,2026-03-31,2025-03-28,32
01061,Geneva County,AL,227443,209567,8.53,2026-03-31,2025-03-28,42
01067,Henry County,AL,293575,244789,19.93,2026-03-31,2025-03-28,32
01069,Houston County,AL,248996,244649,1.78,2026-03-31,2025-03-28,256
01071,Jackson County,AL,263071,220908,19.09,2026-03-31,2025-03-28,90
01073,Jefferson County,AL,284513,262299,8.47,2026-03-31,2025-03-28,1790
01077,Lauderdale County,AL,266018,258054,3.09,2026-03-31,2025-03-28,227
01079,Lawrence County,AL,198424,239579,-17.18,2026-03-31,2025-03-28,46
01081,Lee County,AL,362661,357557,1.43,2026-03-31,2025-03-28,571
01083,Limestone County,AL,330740,311001,6.35,2026-03-31,2025-03-28,550
01089,Madison County,AL,323084,317942,1.62,2026-03-31,2025-03-28,1455
01095,Marshall County,AL,260701,268431,-2.88,2026-03-31,2025-03-28,195
01097,Mobile County,AL,237412,227234,4.48,2026-03-31,2025-03-28,1045
01101,Montgomery County,AL,214801,214286,0.24,2026-03-31,2025-03-28,508
01103,Morgan County,AL,242404,248608,-2.5,2026-03-31,2025-03-28,324
01111,Randolph County,AL,282571,237097,19.18,2026-03-31,2025-03-28,32
01115,St. Clair County,AL,292622,271561,7.76,2026-03-31,2025-03-28,298
01117,Shelby County,AL,347812,347771,0.01,2026-03-31,2025-03-28,810
01121,Talladega County,AL,196003,199842,-1.92,2026-03-31,2025-03-28,159
01123,Tallapoosa County,AL,478659,493717,-3.05,2026-03-31,2025-03-28,91
01125,Tuscaloosa County,AL,283443,269602,5.13,2026-03-31,2025-03-28,636
01127,Walker County,AL,203073,195078,4.1,2026-03-31,2025-03-28,109
01133,Winston County,AL,328617,408702,-19.6,2026-03-31,2025-03-28,48
02020,Anchorage Borough,AK,419531,395383,6.11,2026-03-31,2025-03-28,565
02090,Fairbanks North Star Borough,AK,329625,328461,0.35,2026-03-31,2025-03-28,155
02122,Kenai Peninsula Borough,AK,377117,388040,-2.81,2026-03-31,2025-03-28,134
02170,Matanuska-Susitna Borough,AK,423246,413834,2.27,2026-03-31,2025-03-28,285
04003,Cochise County,AZ,282690,279488,1.15,2026-03-31,2025-03-28,342
04005,Coconino County,AZ,667238,701964,-4.95,2026-03-31,2025-03-28,286
04007,Gila County,AZ,472303,453098,4.24,2026-03-31,2025-03-28,159
04013,Maricopa County,AZ,484425,493660,-1.87,2026-03-31,2025-03-28,14463
04015,Mohave County,AZ,356038,360698,-1.29,2026-03-31,2025-03-28,998
04017,Navajo County,AZ,411047,411962,-0.22,2026-03-31,2025-03-28,209
04019,Pima County,AZ,367296,369729,-0.66,2026-03-31,2025-03-28,3279
04021,Pinal County,AZ,384911,383644,0.33,2026-03-31,2025-03-28,2355
04023,Santa Cruz County,AZ,289696,312537,-7.31,2026-03-31,2025-03-28,125
04025,Yavapai County,AZ,500882,550387,-8.99,2026-03-31,2025-03-28,1088
04027,Yuma County,AZ,301509,287835,4.75,2026-03-31,2025-03-28,461
05005,Baxter County,AR,235198,228859,2.77,2026-03-31,2025-03-28,125
05007,Benton County,AR,378693,375657,0.81,2026-03-31,2025-03-28,1493
05009,Boone County,AR,210232,203334,3.39,2026-03-31,2025-03-28,95
05015,Carroll County,AR,319638,297579,7.41,2026-03-31,2025-03-28,72
05021,Clay County,AR,113016,94483,19.61,2026-03-31,2025-03-28,32
05023,Cleburne County,AR,284250,278873,1.93,2026-03-31,2025-03-28,80
05029,Conway County,AR,167932,170900,-1.74,2026-03-31,2025-03-28,44
05031,Craighead County,AR,211882,215440,-1.65,2026-03-31,2025-03-28,328
05033,Crawford County,AR,236478,216826,9.06,2026-03-31,2025-03-28,162
05035,Crittenden County,AR,207421,199593,3.92,2026-03-31,2025-03-28,97
05045,Faulkner County,AR,252368,238837,5.67,2026-03-31,2025-03-28,386
05047,Franklin County,AR,169448,166483,1.78,2026-03-31,2025-03-28,31
05051,Garland County,AR,238506,251489,-5.16,2026-03-31,2025-03-28,358
05053,Grant County,AR,208021,222171,-6.37,2026-03-31,2025-03-28,48
05055,Greene County,AR,196367,168698,16.4,2026-03-31,2025-03-28,111
05059,Hot Spring County,AR,174578,171051,2.06,2026-03-31,2025-03-28,58
05063,Independence County,AR,190012,204147,-6.92,2026-03-31,2025-03-28,81
05065,Izard County,AR,195020,167225,16.62,2026-03-31,2025-03-28,50
05069,Jefferson County,AR,132409,135583,-2.34,2026-03-31,2025-03-28,103
05071,Johnson County,AR,176370,171396,2.9,2026-03-31,2025-03-28,53
05085,Lonoke County,AR,238713,239284,-0.24,2026-03-31,2025-03-28,279
05089,Marion County,AR,178988,215824,-17.07,2026-03-31,2025-03-28,41
05091,Miller County,AR,177636,202129,-12.12,2026-03-31,2025-03-28,55
05093,Mississippi County,AR,170669,170301,0.22,2026-03-31,2025-03-28,66
05103,Ouachita County,AR,155592,143338,8.55,2026-03-31,2025-03-28,49
05111,Poinsett County,AR,185191,123650,49.77,2026-03-31,2025-03-28,34
05113,Polk County,AR,163451,202710,-19.37,2026-03-31,2025-03-28,49
05115,Pope County,AR,212150,209934,1.06,2026-03-31,2025-03-28,113
05119,Pulaski County,AR,237139,226460,4.72,2026-03-31,2025-03-28,1080
05125,Saline County,AR,300471,256009,17.37,2026-03-31,2025-03-28,406
05131,Sebastian County,AR,224005,213500,4.92,2026-03-31,2025-03-28,294
05135,Sharp County,AR,143000,158371,-9.71,2026-03-31,2025-03-28,64
05139,Union County,AR,200741,175844,14.16,2026-03-31,2025-03-28,54
05141,Van Buren County,AR,124458,199061,-37.48,2026-03-31,2025-03-28,30
05143,Washington County,AR,353286,346071,2.08,2026-03-31,2025-03-28,837
05145,White County,AR,207218,202125,2.52,2026-03-31,2025-03-28,197
05149,Yell County,AR,225197,186192,20.95,2026-03-31,2025-03-28,38
06001,Alameda County,CA,1036379,1092044,-5.1,2026-03-31,2025-03-28,1938
06005,Amador County,CA,441505,439036,0.56,2026-03-31,2025-03-28,105
06007,Butte County,CA,391835,420846,-6.89,2026-03-31,2025-03-28,385
06009,Calaveras County,CA,450217,444929,1.19,2026-03-31,2025-03-28,150
06013,Contra Costa County,CA,766728,780939,-1.82,2026-03-31,2025-03-28,1949
06015,Del Norte County,CA,392261,335233,17.01,2026-03-31,2025-03-28,44
06017,El Dorado County,CA,683789,659667,3.66,2026-03-31,2025-03-28,516
06019,Fresno County,CA,423910,428466,-1.06,2026-03-31,2025-03-28,1377
06021,Glenn County,CA,354603,321486,10.3,2026-03-31,2025-03-28,34
06023,Humboldt County,CA,398568,399857,-0.32,2026-03-31,2025-03-28,241
06025,Imperial County,CA,396471,357959,10.76,2026-03-31,2025-03-28,103
06029,Kern County,CA,380862,378503,0.62,2026-03-31,2025-03-28,1615
06031,Kings County,CA,372394,351623,5.91,2026-03-31,2025-03-28,236
06033,Lake County,CA,323326,331441,-2.45,2026-03-31,2025-03-28,132
06035,Lassen County,CA,204661,224500,-8.84,2026-03-31,2025-03-28,59
06037,Los Angeles County,CA,899788,911281,-1.26,2026-03-31,2025-03-28,10434
06039,Madera County,CA,422835,437075,-3.26,2026-03-31,2025-03-28,263
06041,Marin County,CA,1400077,1412264,-0.86,2026-03-31,2025-03-28,450
06043,Mariposa County,CA,402476,449432,-10.45,2026-03-31,2025-03-28,42
06045,Mendocino County,CA,539041,550466,-2.08,2026-03-31,2025-03-28,121
06047,Merced County,CA,408573,425927,-4.07,2026-03-31,2025-03-28,424
06051,Mono County,CA,818289,1058258,-22.68,2026-03-31,2025-03-28,76
06053,Monterey County,CA,874221,878115,-0.44,2026-03-31,2025-03-28,462
06055,Napa County,CA,875808,989113,-11.46,2026-03-31,2025-03-28,198
06057,Nevada County,CA,609966,614124,-0.68,2026-03-31,2025-03-28,312
06059,Orange County,CA,1220089,1198086,1.84,2026-03-31,2025-03-28,4548
06061,Placer County,CA,653268,658431,-0.78,2026-03-31,2025-03-28,1203
06063,Plumas County,CA,380102,376119,1.06,2026-03-31,2025-03-28,49
06065,Riverside County,CA,606071,612934,-1.12,2026-03-31,2025-03-28,5796
06067,Sacramento County,CA,528695,536323,-1.42,2026-03-31,2025-03-28,2669
06069,San Benito County,CA,787692,757230,4.02,2026-03-31,2025-03-28,117
06071,San Bernardino County,CA,536431,549364,-2.35,2026-03-31,2025-03-28,3771
06073,San Diego County,CA,905374,903322,0.23,2026-03-31,2025-03-28,5264
06075,San Francisco County,CA,1549257,1370989,13.0,2026-03-31,2025-03-28,1076
06077,San Joaquin County,CA,524845,530555,-1.08,2026-03-31,2025-03-28,1078
06079,San Luis Obispo County,CA,911250,921338,-1.09,2026-03-31,2025-03-28,572
06081,San Mateo County,CA,1644777,1634912,0.6,2026-03-31,2025-03-28,948
06083,Santa Barbara County,CA,1101486,1213718,-9.25,2026-03-31,2025-03-28,607
06085,Santa Clara County,CA,1607823,1616680,-0.55,2026-03-31,2025-03-28,2356
06087,Santa Cruz County,CA,1171193,1105047,5.99,2026-03-31,2025-03-28,327
06089,Shasta County,CA,393393,384972,2.19,2026-03-31,2025-03-28,471
06093,Siskiyou County,CA,326422,309479,5.47,2026-03-31,2025-03-28,77
06095,Solano County,CA,556929,576090,-3.33,2026-03-31,2025-03-28,860
06097,Sonoma County,CA,791657,806405,-1.83,2026-03-31,2025-03-28,789
06099,Stanislaus County,CA,469254,469210,0.01,2026-03-31,2025-03-28,812
06101,Sutter County,CA,438614,412910,6.23,2026-03-31,2025-03-28,123
06103,Tehama County,CA,342138,348713,-1.89,2026-03-31,2025-03-28,120
06107,Tulare County,CA,385634,380106,1.45,2026-03-31,2025-03-28,651
06109,Tuolumne County,CA,378231,390693,-3.19,2026-03-31,2025-03-28,169
06111,Ventura County,CA,877619,866239,1.31,2026-03-31,2025-03-28,1233
06113,Yolo County,CA,592828,606893,-2.32,2026-03-31,2025-03-28,279
06115,Yuba County,CA,444654,452575,-1.75,2026-03-31,2025-03-28,171
08001,Adams County,CO,498907,514837,-3.09,2026-03-31,2025-03-28,1592
08005,Arapahoe County,CO,516731,512570,0.81,2026-03-31,2025-03-28,1748
08007,Archuleta County,CO,668630,614697,8.77,2026-03-31,2025-03-28,56
08013,Boulder County,CO,714815,712770,0.29,2026-03-31,2025-03-28,857
08014,Broomfield County,CO,625814,624732,0.17,2026-03-31,2025-03-28,178
08015,Chaffee County,CO,746032,697772,6.92,2026-03-31,2025-03-28,62
08029,Delta County,CO,389781,403529,-3.41,2026-03-31,2025-03-28,90
08031,Denver County,CO,579172,584757,-0.96,2026-03-31,2025-03-28,1953
08035,Douglas County,CO,688044,715937,-3.9,2026-03-31,2025-03-28,1340
08037,Eagle County,CO,1780139,1279886,39.09,2026-03-31,2025-03-28,180
08039,Elbert County,CO,694436,654280,6.14,2026-03-31,2025-03-28,137
08043,Fremont County,CO,336405,326758,2.95,2026-03-31,2025-03-28,137
08045,Garfield County,CO,626407,716741,-12.6,2026-03-31,2025-03-28,142
08049,Grand County,CO,798852,814618,-1.94,2026-03-31,2025-03-28,176
08051,Gunnison County,CO,769569,761711,1.03,2026-03-31,2025-03-28,58
08059,Jefferson County,CO,632565,637106,-0.71,2026-03-31,2025-03-28,1658
08067,La Plata County,CO,737254,648891,13.62,2026-03-31,2025-03-28,129
08069,Larimer County,CO,546048,547260,-0.22,2026-03-31,2025-03-28,1199
08071,Las Animas County,CO,230990,191946,20.34,2026-03-31,2025-03-28,49
08075,Logan County,CO,228750,209767,9.05,2026-03-31,2025-03-28,40
08077,Mesa County,CO,406673,395341,2.87,2026-03-31,2025-03-28,529
08083,Montezuma County,CO,380441,337983,12.56,2026-03-31,2025-03-28,59
08085,Montrose County,CO,445630,448754,-0.7,2026-03-31,2025-03-28,106
08087,Morgan County,CO,374260,342641,9.23,2026-03-31,2025-03-28,77
08093,Park County,CO,561947,614293,-8.52,2026-03-31,2025-03-28,103
08097,Pitkin County,CO,2868353,2257970,27.03,2026-03-31,2025-03-28,85
08101,Pueblo County,CO,298156,308820,-3.45,2026-03-31,2025-03-28,471
08107,Routt County,CO,1032662,1103935,-6.46,2026-03-31,2025-03-28,108
08117,Summit County,CO,1087035,1091928,-0.45,2026-03-31,2025-03-28,285
08123,Weld County,CO,490658,503017,-2.46,2026-03-31,2025-03-28,1199
09001,Fairfield County,CT,640009,613370,4.34,2026-03-31,2025-03-28,1597
09003,Hartford County,CT,361744,340887,6.12,2026-03-31,2025-03-28,1580
09005,Litchfield County,CT,374520,367527,1.9,2026-03-31,2025-03-28,427
09007,Middlesex County,CT,409304,397738,2.91,2026-03-31,2025-03-28,339
09009,New Haven County,CT,381287,359970,5.92,2026-03-31,2025-03-28,1606
09011,New London County,CT,371984,346445,7.37,2026-03-31,2025-03-28,533
09013,Tolland County,CT,366333,367913,-0.43,2026-03-31,2025-03-28,243
09015,Windham County,CT,349691,340580,2.68,2026-03-31,2025-03-28,232
10001,Kent County,DE,334319,331802,0.76,2026-03-31,2025-03-28,447
10003,New Castle County,DE,373076,350134,6.55,2026-03-31,2025-03-28,1015
11001,District of Columbia,DC,643236,620258,3.7,2026-03-31,2025-03-28,1310
12001,Alachua County,FL,311413,319203,-2.44,2026-03-31,2025-03-28,645
12003,Baker County,FL,335616,320465,4.73,2026-03-31,2025-03-28,41
12005,Bay County,FL,356058,353339,0.77,2026-03-31,2025-03-28,1122
12007,Bradford County,FL,329561,272698,20.85,2026-03-31,2025-03-28,30
12009,Brevard County,FL,354024,359792,-1.6,2026-03-31,2025-03-28,2648
12011,Broward County,FL,451690,455087,-0.75,2026-03-31,2025-03-28,4082
12015,Charlotte County,FL,324228,329026,-1.46,2026-03-31,2025-03-28,1788
12017,Citrus County,FL,281551,279784,0.63,2026-03-31,2025-03-28,873
12019,Clay County,FL,350811,350144,0.19,2026-03-31,2025-03-28,751
12021,Collier County,FL,648553,687415,-5.65,2026-03-31,2025-03-28,2564
12023,Columbia County,FL,301278,284938,5.73,2026-03-31,2025-03-28,90
12027,DeSoto County,FL,267016,246688,8.24,2026-03-31,2025-03-28,62
12031,Duval County,FL,302555,305834,-1.07,2026-03-31,2025-03-28,3070
12033,Escambia County,FL,302360,293269,3.1,2026-03-31,2025-03-28,1167
12035,Flagler County,FL,370513,364311,1.7,2026-03-31,2025-03-28,866
12037,Franklin County,FL,456270,657917,-30.65,2026-03-31,2025-03-28,63
12039,Gadsden County,FL,265140,251127,5.58,2026-03-31,2025-03-28,50
12045,Gulf County,FL,452632,449286,0.74,2026-03-31,2025-03-28,114
12051,Hendry County,FL,280736,308965,-9.14,2026-03-31,2025-03-28,87
12053,Hernando County,FL,317528,327954,-3.18,2026-03-31,2025-03-28,921
12055,Highlands County,FL,263522,264625,-0.42,2026-03-31,2025-03-28,411
12057,Hillsborough County,FL,396388,386136,2.65,2026-03-31,2025-03-28,4108
12061,Indian River County,FL,398273,389573,2.23,2026-03-31,2025-03-28,893
12063,Jackson County,FL,217680,217623,0.03,2026-03-31,2025-03-28,61
12069,Lake County,FL,370851,374859,-1.07,2026-03-31,2025-03-28,1689
12071,Lee County,FL,365727,380776,-3.95,2026-03-31,2025-03-28,5170
12073,Leon County,FL,313678,302679,3.63,2026-03-31,2025-03-28,714
12075,Levy County,FL,278913,246402,13.19,2026-03-31,2025-03-28,108
12081,Manatee County,FL,428561,407661,5.13,2026-03-31,2025-03-28,2548
12083,Marion County,FL,276301,276870,-0.21,2026-03-31,2025-03-28,2194
12085,Martin County,FL,437852,481546,-9.07,2026-03-31,2025-03-28,789
12086,Miami-Dade County,FL,566672,568613,-0.34,2026-03-31,2025-03-28,5476
12087,Monroe County,FL,1053198,1014405,3.82,2026-03-31,2025-03-28,430
12089,Nassau County,FL,498506,531564,-6.22,2026-03-31,2025-03-28,446
12091,Okaloosa County,FL,364382,354340,2.83,2026-03-31,2025-03-28,1003
12093,Okeechobee County,FL,336727,283472,18.79,2026-03-31,2025-03-28,61
12095,Orange County,FL,429683,434832,-1.18,2026-03-31,2025-03-28,3474
12097,Osceola County,FL,404090,390273,3.54,2026-03-31,2025-03-28,1793
12099,Palm Beach County,FL,522442,530753,-1.57,2026-03-31,2025-03-28,5860
12101,Pasco County,FL,341066,335960,1.52,2026-03-31,2025-03-28,2440
12103,Pinellas County,FL,410633,392632,4.58,2026-03-31,2025-03-28,4155
12105,Polk County,FL,310539,311841,-0.42,2026-03-31,2025-03-28,2841
12107,Putnam County,FL,238366,237455,0.38,2026-03-31,2025-03-28,112
12109,St. Johns County,FL,482317,485384,-0.63,2026-03-31,2025-03-28,1727
12111,St. Lucie County,FL,384029,386403,-0.61,2026-03-31,2025-03-28,1433
12113,Santa Rosa County,FL,354351,350896,0.98,2026-03-31,2025-03-28,951
12115,Sarasota County,FL,420793,432166,-2.63,2026-03-31,2025-03-28,3146
12117,Seminole County,FL,406469,411289,-1.17,2026-03-31,2025-03-28,1172
12119,Sumter County,FL,341464,342751,-0.38,2026-03-31,2025-03-28,500
12121,Suwannee County,FL,274326,283500,-3.24,2026-03-31,2025-03-28,46
12127,Volusia County,FL,341880,340251,0.48,2026-03-31,2025-03-28,2361
12129,Wakulla County,FL,297040,303660,-2.18,2026-03-31,2025-03-28,163
12131,Walton County,FL,752098,658970,14.13,2026-03-31,2025-03-28,882
12133,Washington County,FL,224087,239216,-6.32,2026-03-31,2025-03-28,64
13009,Baldwin County,GA,246891,260437,-5.2,2026-03-31,2025-03-28,64
13011,Banks County,GA,393605,360080,9.31,2026-03-31,2025-03-28,41
13013,Barrow County,GA,370053,362385,2.12,2026-03-31,2025-03-28,346
13015,Bartow County,GA,339930,331595,2.51,2026-03-31,2025-03-28,319
13021,Bibb County,GA,192442,195515,-1.57,2026-03-31,2025-03-28,377
13029,Bryan County,GA,408053,417977,-2.37,2026-03-31,2025-03-28,201
13031,Bulloch County,GA,284140,300743,-5.52,2026-03-31,2025-03-28,227
13035,Butts County,GA,272824,255400,6.82,2026-03-31,2025-03-28,62
13039,Camden County,GA,320884,320006,0.27,2026-03-31,2025-03-28,237
13045,Carroll County,GA,297491,288701,3.04,2026-03-31,2025-03-28,357
13051,Chatham County,GA,347368,371945,-6.61,2026-03-31,2025-03-28,912
13057,Cherokee County,GA,470410,490112,-4.02,2026-03-31,2025-03-28,889
13063,Clayton County,GA,238527,240438,-0.79,2026-03-31,2025-03-28,526
13067,Cobb County,GA,421451,424234,-0.66,2026-03-31,2025-03-28,1868
13071,Colquitt County,GA,223679,212878,5.07,2026-03-31,2025-03-28,53
13073,Columbia County,GA,334847,342047,-2.1,2026-03-31,2025-03-28,559
13077,Coweta County,GA,391411,407610,-3.97,2026-03-31,2025-03-28,536
13085,Dawson County,GA,417399,458818,-9.03,2026-03-31,2025-03-28,148
13089,DeKalb County,GA,346497,338646,2.32,2026-03-31,2025-03-28,1866
13097,Douglas County,GA,298453,318173,-6.2,2026-03-31,2025-03-28,333
13103,Effingham County,GA,338508,344541,-1.75,2026-03-31,2025-03-28,238
13111,Fannin County,GA,612374,646570,-5.29,2026-03-31,2025-03-28,174
13113,Fayette County,GA,525119,455722,15.23,2026-03-31,2025-03-28,269
13115,Floyd County,GA,252960,252800,0.06,2026-03-31,2025-03-28,252
13117,Forsyth County,GA,599835,604920,-0.84,2026-03-31,2025-03-28,677
13119,Franklin County,GA,264745,298027,-11.17,2026-03-31,2025-03-28,49
13121,Fulton County,GA,446581,427645,4.43,2026-03-31,2025-03-28,2900
13123,Gilmer County,GA,437527,458022,-4.47,2026-03-31,2025-03-28,188
13127,Glynn County,GA,427212,419335,1.88,2026-03-31,2025-03-28,247
13129,Gordon County,GA,293309,290712,0.89,2026-03-31,2025-03-28,136
13133,Greene County,GA,803123,789332,1.75,2026-03-31,2025-03-28,122
13135,Gwinnett County,GA,415182,423605,-1.99,2026-03-31,2025-03-28,2268
13137,Habersham County,GA,348433,356502,-2.26,2026-03-31,2025-03-28,125
13139,Hall County,GA,391060,400837,-2.44,2026-03-31,2025-03-28,654
13143,Haralson County,GA,296040,284462,4.07,2026-03-31,2025-03-28,81
13147,Hart County,GA,304815,297347,2.51,2026-03-31,2025-03-28,89
13151,Henry County,GA,332081,330718,0.41,2026-03-31,2025-03-28,775
13153,Houston County,GA,289398,275853,4.91,2026-03-31,2025-03-28,601
13157,Jackson County,GA,433184,428553,1.08,2026-03-31,2025-03-28,402
13159,Jasper County,GA,328153,330169,-0.61,2026-03-31,2025-03-28,66
13169,Jones County,GA,290052,273534,6.04,2026-03-31,2025-03-28,58
13171,Lamar County,GA,300607,282960,6.24,2026-03-31,2025-03-28,58
13175,Laurens County,GA,229588,222111,3.37,2026-03-31,2025-03-28,89
13179,Liberty County,GA,258806,273702,-5.44,2026-03-31,2025-03-28,231
13183,Long County,GA,290174,303669,-4.44,2026-03-31,2025-03-28,100
13185,Lowndes County,GA,269597,256720,5.02,2026-03-31,2025-03-28,355
13187,Lumpkin County,GA,381649,402057,-5.08,2026-03-31,2025-03-28,104
13189,McDuffie County,GA,233793,252331,-7.35,2026-03-31,2025-03-28,44
13191,McIntosh County,GA,349486,282244,23.82,2026-03-31,2025-03-28,36
13199,Meriwether County,GA,313306,217756,43.88,2026-03-31,2025-03-28,62
13207,Monroe County,GA,392237,386200,1.56,2026-03-31,2025-03-28,67
13211,Morgan County,GA,474825,466590,1.77,2026-03-31,2025-03-28,63
13213,Murray County,GA,258471,261907,-1.31,2026-03-31,2025-03-28,77
13217,Newton County,GA,304156,317971,-4.34,2026-03-31,2025-03-28,349
13223,Paulding County,GA,359316,353893,1.53,2026-03-31,2025-03-28,600
13225,Peach County,GA,253487,244144,3.83,2026-03-31,2025-03-28,76
13227,Pickens County,GA,408957,404294,1.15,2026-03-31,2025-03-28,139
13231,Pike County,GA,455339,400788,13.61,2026-03-31,2025-03-28,56
13233,Polk County,GA,251171,240535,4.42,2026-03-31,2025-03-28,105
13237,Putnam County,GA,422162,383227,10.16,2026-03-31,2025-03-28,106
13241,Rabun County,GA,476350,390046,22.13,2026-03-31,2025-03-28,54
13245,Richmond County,GA,227311,194049,17.14,2026-03-31,2025-03-28,476
13247,Rockdale County,GA,298907,311265,-3.97,2026-03-31,2025-03-28,310
13255,Spalding County,GA,261259,250923,4.12,2026-03-31,2025-03-28,177
13257,Stephens County,GA,259548,247580,4.83,2026-03-31,2025-03-28,89
13275,Thomas County,GA,280070,263452,6.31,2026-03-31,2025-03-28,97
13277,Tift County,GA,270269,260243,3.85,2026-03-31,2025-03-28,67
13281,Towns County,GA,404022,352267,14.69,2026-03-31,2025-03-28,46
13285,Troup County,GA,282962,255860,10.59,2026-03-31,2025-03-28,213
13291,Union County,GA,403338,388246,3.89,2026-03-31,2025-03-28,99
13293,Upson County,GA,233722,213848,9.29,2026-03-31,2025-03-28,45
13297,Walton County,GA,391163,416691,-6.13,2026-03-31,2025-03-28,324
13299,Ware County,GA,209907,183400,14.45,2026-03-31,2025-03-28,43
13305,Wayne County,GA,220085,257131,-14.41,2026-03-31,2025-03-28,41
13311,White County,GA,336869,357191,-5.69,2026-03-31,2025-03-28,107
13313,Whitfield County,GA,283973,263094,7.94,2026-03-31,2025-03-28,185
15001,Hawaii County,HI,628471,610846,2.89,2026-03-31,2025-03-28,527
15003,Honolulu County,HI,716319,702784,1.93,2026-03-31,2025-03-28,1653
15007,Kauai County,HI,1101961,1062322,3.73,2026-03-31,2025-03-28,102
15009,Maui County,HI,1079740,1101206,-1.95,2026-03-31,2025-03-28,346
16001,Ada County,ID,520349,532037,-2.2,2026-03-31,2025-03-28,2071
16005,Bannock County,ID,342579,348220,-1.62,2026-03-31,2025-03-28,228
16011,Bingham County,ID,386158,342668,12.69,2026-03-31,2025-03-28,95
16013,Blaine County,ID,1293091,1000506,29.24,2026-03-31,2025-03-28,99
16015,Boise County,ID,475488,495884,-4.11,2026-03-31,2025-03-28,40
16017,Bonner County,ID,536969,605836,-11.37,2026-03-31,2025-03-28,157
16019,Bonneville County,ID,391225,396071,-1.22,2026-03-31,2025-03-28,346
16027,Canyon County,ID,430768,419043,2.8,2026-03-31,2025-03-28,1043
16031,Cassia County,ID,361562,351281,2.93,2026-03-31,2025-03-28,32
16039,Elmore County,ID,363967,364680,-0.2,2026-03-31,2025-03-28,101
16043,Fremont County,ID,516250,457048,12.95,2026-03-31,2025-03-28,36
16045,Gem County,ID,454794,398280,14.19,2026-03-31,2025-03-28,74
16051,Jefferson County,ID,426946,439527,-2.86,2026-03-31,2025-03-28,74
16053,Jerome County,ID,329231,348739,-5.59,2026-03-31,2025-03-28,39
16055,Kootenai County,ID,554391,549258,0.93,2026-03-31,2025-03-28,691
16057,Latah County,ID,503389,420681,19.66,2026-03-31,2025-03-28,49
16065,Madison County,ID,375476,380681,-1.37,2026-03-31,2025-03-28,55
16067,Minidoka County,ID,349452,323371,8.07,2026-03-31,2025-03-28,42
16069,Nez Perce County,ID,380062,395795,-3.97,2026-03-31,2025-03-28,96
16075,Payette County,ID,365240,355220,2.82,2026-03-31,2025-03-28,73
16079,Shoshone County,ID,293118,303297,-3.36,2026-03-31,2025-03-28,51
16081,Teton County,ID,864645,764273,13.13,2026-03-31,2025-03-28,62
16083,Twin Falls County,ID,378646,360901,4.92,2026-03-31,2025-03-28,241
16085,Valley County,ID,723992,890714,-18.72,2026-03-31,2025-03-28,64
17001,Adams County,IL,171429,154051,11.28,2026-03-31,2025-03-28,157
17007,Boone County,IL,282543,247725,14.06,2026-03-31,2025-03-28,116
17011,Bureau County,IL,141659,137279,3.19,2026-03-31,2025-03-28,45
17015,Carroll County,IL,139886,146250,-4.35,2026-03-31,2025-03-28,44
17019,Champaign County,IL,223987,225967,-0.88,2026-03-31,2025-03-28,370
17021,Christian County,IL,135192,122326,10.52,2026-03-31,2025-03-28,64
17027,Clinton County,IL,210673,198884,5.93,2026-03-31,2025-03-28,52
17029,Coles County,IL,141389,125551,12.61,2026-03-31,2025-03-28,90
17031,Cook County,IL,354737,342575,3.55,2026-03-31,2025-03-28,9610
17037,DeKalb County,IL,291632,263429,10.71,2026-03-31,2025-03-28,220
17039,De Witt County,IL,170158,135286,25.78,2026-03-31,2025-03-28,38
17043,DuPage County,IL,412156,388975,5.96,2026-03-31,2025-03-28,1705
17049,Effingham County,IL,211962,224065,-5.4,2026-03-31,2025-03-28,53
17055,Franklin County,IL,108308,82490,31.3,2026-03-31,2025-03-28,78
17057,Fulton County,IL,116773,93681,24.65,2026-03-31,2025-03-28,66
17063,Grundy County,IL,318000,282310,12.64,2026-03-31,2025-03-28,117
