utility_id,utility_name,state,ownership,price_baseline,price_current,price_change_pct,baseline_start_year,baseline_end_year,customers,sales_mwh
59062,"Horizon Power and Light, LLC",MD,Retail Power Marketer,12.9569993835547,17.067892084198043,31.727196852852945,2021,2023,577.0,6746.0
59064,"Great American Power, LLC",IL,Retail Power Marketer,10.326592131708557,10.34566959175887,0.1847411014882061,2021,2023,1989.0,13105.0
59064,"Great American Power, LLC",MD,Retail Power Marketer,10.658242891125388,12.690824980724749,19.07051762999128,2021,2023,595.0,2594.0
59064,"Great American Power, LLC",OH,Retail Power Marketer,7.689313323952528,7.570247933884297,-1.5484528338484682,2021,2023,201.0,1210.0
59064,"Great American Power, LLC",PA,Retail Power Marketer,9.717883667797562,10.990541250656857,13.096036404269151,2021,2023,2695.0,19030.0
59065,Titan Gas LLC,DC,Retail Power Marketer,14.466923068079085,18.044117647058826,24.726713221229012,2021,2023,174.0,1360.0
59065,Titan Gas LLC,IL,Retail Power Marketer,8.193285337621626,8.362369337979095,2.0636898800664882,2021,2023,14.0,287.0
59065,Titan Gas LLC,MA,Retail Power Marketer,13.699062070598904,18.30292392258303,33.60713184784374,2021,2023,9543.0,64947.0
59065,Titan Gas LLC,MD,Retail Power Marketer,12.317881965164986,16.03615896298823,30.186009318310948,2021,2023,3438.0,35178.0
59065,Titan Gas LLC,NJ,Retail Power Marketer,12.622924372827365,15.217550274223035,20.55487163482472,2021,2023,731.0,5470.0
59065,Titan Gas LLC,OH,Retail Power Marketer,13.16407900403829,12.612818050888144,-4.187615046833415,2021,2023,7601.0,66656.0
59065,Titan Gas LLC,PA,Retail Power Marketer,11.171028073528134,13.508015808546547,20.920077540189407,2021,2023,23384.0,237593.0
59082,"Family Energy, Inc. New York",NY,Retail Power Marketer,9.417515167132784,11.356761981976364,20.59191602485091,2021,2023,17295.0,96207.0
59083,"SFE Energy Pennsylvania, Inc.",PA,Retail Power Marketer,9.769093380205835,11.009217018899543,12.69435750513399,2021,2023,19133.0,150374.0
59084,"SFE Energy Maryland, Inc.",MD,Retail Power Marketer,11.249432420640593,11.922840604081104,5.986152529837274,2021,2023,6585.0,61846.0
59085,"SFE Energy NJ, Inc.",NJ,Retail Power Marketer,13.166820440376517,13.759000000000002,4.497513749086646,2021,2023,2767.0,20000.0
59088,"Nordic Energy Services, LLC",IL,Retail Power Marketer,12.993047749592861,11.907417869721485,-8.355467483796442,2021,2023,11279.0,83191.0
59088,"Nordic Energy Services, LLC",MA,Retail Power Marketer,18.797745935184896,20.698979222471586,10.114155675059067,2021,2023,5904.0,27626.0
59088,"Nordic Energy Services, LLC",MD,Retail Power Marketer,13.437400223793134,14.248927038626608,6.03931416284329,2021,2023,1157.0,6757.0
59088,"Nordic Energy Services, LLC",NJ,Retail Power Marketer,14.844285093149757,15.539637058261702,4.684307534842702,2021,2023,576.0,3141.0
59088,"Nordic Energy Services, LLC",NY,Retail Power Marketer,9.744153979773241,15.540683339203945,59.48725124277641,2021,2023,616.0,2839.0
59088,"Nordic Energy Services, LLC",OH,Retail Power Marketer,11.413549885963441,12.0923303481224,5.947145883102811,2021,2023,9462.0,58399.0
59088,"Nordic Energy Services, LLC",PA,Retail Power Marketer,11.361367336417237,14.544133442850827,28.013935402226544,2021,2023,2756.0,15827.0
59126,Sonoma Clean Power Authority,CA,Community Choice Aggregator,10.762382750452057,13.038108176608768,21.145182056093702,2021,2023,199002.0,1029779.0
59128,MPower Energy LLC,NY,Retail Power Marketer,17.715286481533223,19.862321806449366,12.119676004981672,2021,2023,30924.0,114833.0
59310,"Inspire Energy Holdings, LLC",DC,Retail Power Marketer,12.066251290569262,15.925877931838798,31.986957244012814,2021,2023,910.0,7717.0
59310,"Inspire Energy Holdings, LLC",DE,Retail Power Marketer,10.019104921649072,12.707966580043035,26.83734404840823,2021,2023,3555.0,35787.0
59310,"Inspire Energy Holdings, LLC",IL,Retail Power Marketer,11.282370495188223,13.013498554824427,15.34365548777632,2021,2023,8052.0,65044.0
59310,"Inspire Energy Holdings, LLC",MA,Retail Power Marketer,15.430912126647415,19.900204606956635,28.963242377560206,2021,2023,63980.0,454530.0
59310,"Inspire Energy Holdings, LLC",MD,Retail Power Marketer,12.69818514745335,15.468557702287924,21.8170748234064,2021,2023,25372.0,269764.0
59310,"Inspire Energy Holdings, LLC",NJ,Retail Power Marketer,16.322686857272085,20.13803802377673,23.374528960008977,2021,2023,26530.0,189513.0
59310,"Inspire Energy Holdings, LLC",NY,Retail Power Marketer,11.059894363520295,14.988758226933927,35.52352069810456,2021,2023,28120.0,220161.0
59310,"Inspire Energy Holdings, LLC",OH,Retail Power Marketer,10.76513221005702,13.632897311256812,26.639385798909785,2021,2023,35488.0,279573.0
59310,"Inspire Energy Holdings, LLC",PA,Retail Power Marketer,10.942223917813196,12.707792249026841,16.135370144815077,2021,2023,89889.0,944862.0
59311,"XOOM Energy Ohio, LLC",OH,Retail Power Marketer,9.446917607210263,8.913663430707626,-5.644742535868385,2021,2023,12224.0,135354.0
59312,"XOOM Energy Washington DC, LLC",DC,Retail Power Marketer,13.592050004531481,16.31265930331351,20.016180766514236,2021,2023,623.0,4708.0
59313,"Palmco Power MA, LLC",MA,Retail Power Marketer,24.14015374647342,25.52004667293294,5.716172899938976,2021,2023,7016.0,30853.0
59385,"Dynegy Energy Services, LLC",IL,Retail Power Marketer,6.4453802522453065,6.702833572453372,3.99438528267404,2021,2023,33305.0,323408.0
